,snippet_id,blog_post_id,blog_post_name,blog_post_title,h1_tag,h2_tag,h3_tag,snippet_heading,snippet_image,snippet_image_source,snippet_inner_link,snippet_text,snippet_content,package_id,snippet_modified,short_code,is_active,blog_url,snippet_type,location,location_lat,location_long,formatted_address,country,state,district,pincode
10,102623,973,20-things-to-do-on-kerala-trip,20 Amazing Things To Do In Kerala For An Incredible Holiday-10,20 Amazing Things To Do In Kerala For An Incredible Holiday,<h2>11. Architecture tour in Fort Kochi</h2>,,<h2> Architecture Tour In Fort Kochi</h2>,"<img src=""https://traveltriangle.com/blog/wp-content/uploads/2014/12/Architecture-tour-in-Fort-Kochi.jpg"" alt=""Architecture tour in Fort Kochi is the best holiday destinations in Kerala"">",,,"<div> </div> <p>Fort Kochi is an amazing place to visit in Kerala. With the influence of Arabs, British, Dutch, Chinese, and Portuguese, <em>Fort Kochi</em> has a lot of eclectic architecture to gawk at. Explore the place on foot or on a bicycle including the Jewish synagogue, Indo portuguese museum, <a class=""intext-link"" href=""https://traveltriangle.com/kerala-tourism/kochi/places-to-visit/chinese-fishing-nets"" target=""_blank"">Chinese fishing nets-</a>, <a class=""intext-link"" href=""https://traveltriangle.com/kerala-tourism/kochi/places-to-visit/santa-cruz-basilica"" target=""_blank"">Santa Cruz Basilica-</a> and Fort Kochi beach.</p>  <p></p>","<h2> Architecture Tour In Fort Kochi</h2><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2014/12/Architecture-tour-in-Fort-Kochi.jpg"" alt=""Architecture tour in Fort Kochi is the best holiday destinations in Kerala""><br/><div> </div> <p>Fort Kochi is an amazing place to visit in Kerala. With the influence of Arabs, British, Dutch, Chinese, and Portuguese, <em>Fort Kochi</em> has a lot of eclectic architecture to gawk at. Explore the place on foot or on a bicycle including the Jewish synagogue, Indo portuguese museum, <a class=""intext-link"" href=""https://traveltriangle.com/kerala-tourism/kochi/places-to-visit/chinese-fishing-nets"" target=""_blank"">Chinese fishing nets-</a>, <a class=""intext-link"" href=""https://traveltriangle.com/kerala-tourism/kochi/places-to-visit/santa-cruz-basilica"" target=""_blank"">Santa Cruz Basilica-</a> and Fort Kochi beach.</p>  <p></p>",0,2018-11-02 08:48:41,[ls_content_block id=102623],1,https://traveltriangle.com/blog/20-things-to-do-on-kerala-trip/,,"architecture kochi, kerala",9.990121,76.276442,"MATHAI MANJURAN ROAD, Kochi, Kerala 682018, India",India,Kerala,,682018.0
11,102624,973,20-things-to-do-on-kerala-trip,20 Amazing Things To Do In Kerala For An Incredible Holiday-11,20 Amazing Things To Do In Kerala For An Incredible Holiday,<h2>12. Watch Theyyam</h2>,,<h2> Watch Theyyam</h2>,"<img src=""https://traveltriangle.com/blog/wp-content/uploads/2014/12/Watch-Theyyam.jpg"" alt=""Watch a performance of Theyyam in Kerala Museum at Kochi"">",http://blog.goibibo.com/2014/11/discover-god-theyyam/,,"<div> </div> <p><a class=""imagesource-link"" href=""http://blog.goibibo.com/2014/11/discover-god-theyyam/"" target=""_blank"" rel=""nofollow""> </a></p> <p>One of the best things to do in Kerala is watching <em>Theyyam</em>. They are staged in various temples of North Kerala, usually in front of the village shrine. Watch this exceptional and beautiful dance form in the districts of Kannur and Kasargod or if you are lucky you can catch a performance in <em>Kerala Museum</em> at <strong>Kochi</strong>. Make sure you look up the dates of the events on Theyyam calendar online before you visit.</p>","<h2> Watch Theyyam</h2><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2014/12/Watch-Theyyam.jpg"" alt=""Watch a performance of Theyyam in Kerala Museum at Kochi""><br/><p><a class='imagesource-link' href='http://blog.goibibo.com/2014/11/discover-god-theyyam/' target='_blank' rel='nofollow'>Image Source</a></p><div> </div> <p><a class=""imagesource-link"" href=""http://blog.goibibo.com/2014/11/discover-god-theyyam/"" target=""_blank"" rel=""nofollow""> </a></p> <p>One of the best things to do in Kerala is watching <em>Theyyam</em>. They are staged in various temples of North Kerala, usually in front of the village shrine. Watch this exceptional and beautiful dance form in the districts of Kannur and Kasargod or if you are lucky you can catch a performance in <em>Kerala Museum</em> at <strong>Kochi</strong>. Make sure you look up the dates of the events on Theyyam calendar online before you visit.</p>",0,2018-11-02 08:48:41,[ls_content_block id=102624],1,https://traveltriangle.com/blog/20-things-to-do-on-kerala-trip/,,"watch theyyam, kerala",11.8737976,75.37601430000002,"Thayatheru Rd, Thayatheru, Thana, Kannur, Kerala 670012, India",India,Kerala,Kannur,670012.0
12,102625,973,20-things-to-do-on-kerala-trip,20 Amazing Things To Do In Kerala For An Incredible Holiday-12,20 Amazing Things To Do In Kerala For An Incredible Holiday,<h2>13. Hi tea in Munnar</h2>,,<h2> Hi Tea In Munnar</h2>,"<img src=""https://traveltriangle.com/blog/wp-content/uploads/2014/12/Hi-tea-in-Munnar1.jpg"" alt=""Locally cultivated tea in Munnar, Kerala"">",http://theteacentre.blogspot.com/2012/04/tea-tours-india.html,,"<div> </div> <p><a class=""imagesource-link"" href=""http://theteacentre.blogspot.com/2012/04/tea-tours-india.html"" target=""_blank"" rel=""nofollow""> </a></p> <p>This little haven is a marvelous place to visit while in Kerala. Load up some locally cultivated tea in <strong>Munnar</strong>, 3 hours from Kochi. Visit the <em>Kannan Devan Plantation Museum</em> to witness tea-processing and taste different teas. You can also hire a jeep from Suryanelli (25 kms from Munnar) to visit the Kolukkumalai Tea Estate and a 100 year old factory. Jeep rates vary from Rs 1200-2000.</p>","<h2> Hi Tea In Munnar</h2><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2014/12/Hi-tea-in-Munnar1.jpg"" alt=""Locally cultivated tea in Munnar, Kerala""><br/><p><a class='imagesource-link' href='http://theteacentre.blogspot.com/2012/04/tea-tours-india.html' target='_blank' rel='nofollow'>Image Source</a></p><div> </div> <p><a class=""imagesource-link"" href=""http://theteacentre.blogspot.com/2012/04/tea-tours-india.html"" target=""_blank"" rel=""nofollow""> </a></p> <p>This little haven is a marvelous place to visit while in Kerala. Load up some locally cultivated tea in <strong>Munnar</strong>, 3 hours from Kochi. Visit the <em>Kannan Devan Plantation Museum</em> to witness tea-processing and taste different teas. You can also hire a jeep from Suryanelli (25 kms from Munnar) to visit the Kolukkumalai Tea Estate and a 100 year old factory. Jeep rates vary from Rs 1200-2000.</p>",0,2018-11-02 08:48:41,[ls_content_block id=102625],1,https://traveltriangle.com/blog/20-things-to-do-on-kerala-trip/,,,,,,,,,
13,102626,973,20-things-to-do-on-kerala-trip,20 Amazing Things To Do In Kerala For An Incredible Holiday-13,20 Amazing Things To Do In Kerala For An Incredible Holiday,<h2>14. Bird watching in Kumarakom</h2>,,<h2> Bird Watching In Kumarakom</h2>,"<img src=""https://traveltriangle.com/blog/wp-content/uploads/2014/12/Bird-watching-in-Kumarakom.jpg"" alt=""Bird watching with a houseboat stay on Vembanad Lake in Kumarakom, Kerala"">",http://www.keralatourism.holiday/search/label/kerala,,"<div> </div> <p><a class=""imagesource-link"" href=""http://www.keralatourism.holiday/search/label/kerala"" target=""_blank"" rel=""nofollow""> </a></p> <p>For all the nature lovers, <em><a class=""intext-link"" href=""https://traveltriangle.com/kerala-tourism/kumarakom/places-to-visit/kumarakom-bird-sanctuary"" target=""_blank"">Kumarakom Bird Sanctuary-</a></em> is must to be on your list of places to visit in Kerala. Spot rare migratory birds such as egret, heron, waterfoul, siberian crane, while on a boat cruise. About 3 hours from Kochi, you can easily the destination by bus or taxis. Combine bird watching with a houseboat stay on Vembanad Lake to get the most out of the visit. November to Feburary is the best time to visit this place.</p>","<h2> Bird Watching In Kumarakom</h2><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2014/12/Bird-watching-in-Kumarakom.jpg"" alt=""Bird watching with a houseboat stay on Vembanad Lake in Kumarakom, Kerala""><br/><p><a class='imagesource-link' href='http://www.keralatourism.holiday/search/label/kerala' target='_blank' rel='nofollow'>Image Source</a></p><div> </div> <p><a class=""imagesource-link"" href=""http://www.keralatourism.holiday/search/label/kerala"" target=""_blank"" rel=""nofollow""> </a></p> <p>For all the nature lovers, <em><a class=""intext-link"" href=""https://traveltriangle.com/kerala-tourism/kumarakom/places-to-visit/kumarakom-bird-sanctuary"" target=""_blank"">Kumarakom Bird Sanctuary-</a></em> is must to be on your list of places to visit in Kerala. Spot rare migratory birds such as egret, heron, waterfoul, siberian crane, while on a boat cruise. About 3 hours from Kochi, you can easily the destination by bus or taxis. Combine bird watching with a houseboat stay on Vembanad Lake to get the most out of the visit. November to Feburary is the best time to visit this place.</p>",0,2018-11-02 08:48:42,[ls_content_block id=102626],1,https://traveltriangle.com/blog/20-things-to-do-on-kerala-trip/,,,,,,,,,
14,102627,973,20-things-to-do-on-kerala-trip,20 Amazing Things To Do In Kerala For An Incredible Holiday-14,20 Amazing Things To Do In Kerala For An Incredible Holiday,<h2>15. Swim in the Arabian sea</h2>,,<h2> Swim In The Arabian Sea</h2>,"<img src=""https://traveltriangle.com/blog/wp-content/uploads/2014/12/Swim-in-the-Arabian-sea.jpg"" alt=""Swim in the Arabian sea, Kerala"">",http://top10ofanything.wordpress.com/tag/cola-beach/,"<strong>Must Read:</strong> <a href=""https://traveltriangle.com/blog/romantic-kerala-beaches/"" target=""_blank"">10 Beaches in Kerala You Should Visit for a Romantic Vacation</a>","<div> </div> <p><a class=""imagesource-link"" href=""http://top10ofanything.wordpress.com/tag/cola-beach/"" target=""_blank"" rel=""nofollow""> </a></p> <p>Bathe in the medicinal mineral water springs in Varkala beach and the salty ocean water on this beautiful beach. 50 kms from Trivandrum International Airport, <strong>Varkala</strong> is best visited between December and March.</p> <p></p>","<h2> Swim In The Arabian Sea</h2><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2014/12/Swim-in-the-Arabian-sea.jpg"" alt=""Swim in the Arabian sea, Kerala""><br/><p><a class='imagesource-link' href='http://top10ofanything.wordpress.com/tag/cola-beach/' target='_blank' rel='nofollow'>Image Source</a></p><div> </div> <p><a class=""imagesource-link"" href=""http://top10ofanything.wordpress.com/tag/cola-beach/"" target=""_blank"" rel=""nofollow""> </a></p> <p>Bathe in the medicinal mineral water springs in Varkala beach and the salty ocean water on this beautiful beach. 50 kms from Trivandrum International Airport, <strong>Varkala</strong> is best visited between December and March.</p> <p></p>",0,2018-11-02 08:48:42,[ls_content_block id=102627],1,https://traveltriangle.com/blog/20-things-to-do-on-kerala-trip/,,,,,,,,,
15,102628,973,20-things-to-do-on-kerala-trip,20 Amazing Things To Do In Kerala For An Incredible Holiday-15,20 Amazing Things To Do In Kerala For An Incredible Holiday,<h2>16. Take the Periyar Jungle Jeep Ride</h2>,,<h2> Take The Periyar Jungle Jeep Ride</h2>,"<img src=""https://traveltriangle.com/blog/wp-content/uploads/2014/12/Take-the-Periyar-Jungle-Jeep-Ride1.jpg"" alt=""Periyar Jungle Jeep Ride covers the views of the lovely Iddukki town, Mullaperiyar Dam of Kerala"">",http://www.southtourism.info/2014/06/agricultural-farm-tour-sight-seeing.html,,"<div> </div> <p><a class=""imagesource-link"" href=""http://www.southtourism.info/2014/06/agricultural-farm-tour-sight-seeing.html"" target=""_blank"" rel=""nofollow""> </a></p> <p>For the most fascinating experience of the forest, Thekkady should be on the top most list of places you are visiting in Kerala. About 190 kms from Kochi, Thekkady is famous for its diverse forest cover, fauna, mammals and aquatic life. The Periyar jungle ride covers the views of the lovely <em>Iddukki town</em>, Mullaperiyar Dam, the lush green vegetable farms, the sprawling vineyards and if you are lucky the endangered lion tailed macaque. You can also combine this with an overnight camp in a tent or a tree house. The cost for a days trip is <strong>Rs 1800/person. </strong></p>","<h2> Take The Periyar Jungle Jeep Ride</h2><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2014/12/Take-the-Periyar-Jungle-Jeep-Ride1.jpg"" alt=""Periyar Jungle Jeep Ride covers the views of the lovely Iddukki town, Mullaperiyar Dam of Kerala""><br/><p><a class='imagesource-link' href='http://www.southtourism.info/2014/06/agricultural-farm-tour-sight-seeing.html' target='_blank' rel='nofollow'>Image Source</a></p><div> </div> <p><a class=""imagesource-link"" href=""http://www.southtourism.info/2014/06/agricultural-farm-tour-sight-seeing.html"" target=""_blank"" rel=""nofollow""> </a></p> <p>For the most fascinating experience of the forest, Thekkady should be on the top most list of places you are visiting in Kerala. About 190 kms from Kochi, Thekkady is famous for its diverse forest cover, fauna, mammals and aquatic life. The Periyar jungle ride covers the views of the lovely <em>Iddukki town</em>, Mullaperiyar Dam, the lush green vegetable farms, the sprawling vineyards and if you are lucky the endangered lion tailed macaque. You can also combine this with an overnight camp in a tent or a tree house. The cost for a days trip is <strong>Rs 1800/person. </strong></p>",0,2018-11-02 08:48:42,[ls_content_block id=102628],1,https://traveltriangle.com/blog/20-things-to-do-on-kerala-trip/,,,,,,,,,
16,102629,973,20-things-to-do-on-kerala-trip,20 Amazing Things To Do In Kerala For An Incredible Holiday-16,20 Amazing Things To Do In Kerala For An Incredible Holiday,<h2>17. Get drenched under a waterfall</h2>,,<h2> Get Drenched Under A Waterfall</h2>,"<img src=""https://traveltriangle.com/blog/wp-content/uploads/2014/12/Get-drenched-under-a-waterfall.jpg"" alt=""Get drenched under 80-feet tall Athirapally waterfalls in Kerala"">","http://commons.wikimedia.org/wiki/File:Athirapally_Waterfalls,_Chalakudy_-_The_Mighty_Falls.jpg",,"<div> </div> <p><a class=""imagesource-link"" href=""http://commons.wikimedia.org/wiki/File:Athirapally_Waterfalls,_Chalakudy_-_The_Mighty_Falls.jpg"" target=""_blank"" rel=""nofollow""> </a></p> <p>One of the many attractions in Kerala are the extraordinary, 80-feet tall,  which are now called the Niagara Falls of India. 55 kms from the Kochi International Airport, the falls are easily reachable by bus or taxis. The falls are most visited during the monsoons, from June to September.</p>","<h2> Get Drenched Under A Waterfall</h2><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2014/12/Get-drenched-under-a-waterfall.jpg"" alt=""Get drenched under 80-feet tall Athirapally waterfalls in Kerala""><br/><p><a class='imagesource-link' href='http://commons.wikimedia.org/wiki/File:Athirapally_Waterfalls,_Chalakudy_-_The_Mighty_Falls.jpg' target='_blank' rel='nofollow'>Image Source</a></p><div> </div> <p><a class=""imagesource-link"" href=""http://commons.wikimedia.org/wiki/File:Athirapally_Waterfalls,_Chalakudy_-_The_Mighty_Falls.jpg"" target=""_blank"" rel=""nofollow""> </a></p> <p>One of the many attractions in Kerala are the extraordinary, 80-feet tall,  which are now called the Niagara Falls of India. 55 kms from the Kochi International Airport, the falls are easily reachable by bus or taxis. The falls are most visited during the monsoons, from June to September.</p>",0,2018-11-02 08:48:42,[ls_content_block id=102629],1,https://traveltriangle.com/blog/20-things-to-do-on-kerala-trip/,,"get drenched, kerala",10.8505159,76.2710833,"Kerala, India",India,Kerala,,0.0
17,102630,973,20-things-to-do-on-kerala-trip,20 Amazing Things To Do In Kerala For An Incredible Holiday-17,20 Amazing Things To Do In Kerala For An Incredible Holiday,<h2>18. Eat Bananas</h2>,,<h2> Eat Bananas</h2>,"<img src=""https://traveltriangle.com/blog/wp-content/uploads/2014/12/Eat-Bananas1.jpg"" alt=""The variety of Bananas found in Kerala are unparalleled in size, shape and taste"">",http://commons.wikimedia.org/wiki/File:Bananas_for_Sale_at_Market_-_Trivandrum_-_Kerala_-_India.JPG,,"<div> </div> <p><a class=""imagesource-link"" href=""http://commons.wikimedia.org/wiki/File:Bananas_for_Sale_at_Market_-_Trivandrum_-_Kerala_-_India.JPG"" target=""_blank"" rel=""nofollow""> </a></p> <p>The variety of Bananas found in <strong>Kerala</strong> are unparalleled in size, shape and taste. Try the varieties from the local stores and followed by their culinary counterparts including fried chips (upperi), steamed (puzhungiyathu) and fried in batter (pazhampori).</p>","<h2> Eat Bananas</h2><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2014/12/Eat-Bananas1.jpg"" alt=""The variety of Bananas found in Kerala are unparalleled in size, shape and taste""><br/><p><a class='imagesource-link' href='http://commons.wikimedia.org/wiki/File:Bananas_for_Sale_at_Market_-_Trivandrum_-_Kerala_-_India.JPG' target='_blank' rel='nofollow'>Image Source</a></p><div> </div> <p><a class=""imagesource-link"" href=""http://commons.wikimedia.org/wiki/File:Bananas_for_Sale_at_Market_-_Trivandrum_-_Kerala_-_India.JPG"" target=""_blank"" rel=""nofollow""> </a></p> <p>The variety of Bananas found in <strong>Kerala</strong> are unparalleled in size, shape and taste. Try the varieties from the local stores and followed by their culinary counterparts including fried chips (upperi), steamed (puzhungiyathu) and fried in batter (pazhampori).</p>",0,2018-11-02 08:48:42,[ls_content_block id=102630],1,https://traveltriangle.com/blog/20-things-to-do-on-kerala-trip/,,,,,,,,,
18,102631,973,20-things-to-do-on-kerala-trip,20 Amazing Things To Do In Kerala For An Incredible Holiday-18,20 Amazing Things To Do In Kerala For An Incredible Holiday,<h2>19. Watch the sunset at Kovalam Beach</h2>,,<h2> Watch The Sunset At Kovalam Beach</h2>,"<img src=""https://traveltriangle.com/blog/wp-content/uploads/2014/12/Watch-the-sunset-at-Kovalam-Beach.jpg"" alt=""The sunset at the Kovalam beach, one of the finest beaches in Kerala"">",http://hotelseaviewpalace.com/Kovalam-Hotels/,,"<div> </div> <p><a class=""imagesource-link"" href=""http://hotelseaviewpalace.com/Kovalam-Hotels/"" target=""_blank"" rel=""nofollow""> </a></p> <p>Watch the beautiful sunset at the <em>Kovalam beach</em>, one of the finest beaches in Kerala. About 16 kms from <strong>Thiruvananthapuram</strong>, the star attractions here are the <a class=""intext-link"" href=""https://traveltriangle.com/kerala-tourism/kovalam/places-to-visit/lighthouse-beach"" target=""_blank"">Lighthouse Beach-</a>, Hawah beach and the much quieter Samudra beach. The landmark lighthouse can be visited everyday between 3PM-5PM.</p>","<h2> Watch The Sunset At Kovalam Beach</h2><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2014/12/Watch-the-sunset-at-Kovalam-Beach.jpg"" alt=""The sunset at the Kovalam beach, one of the finest beaches in Kerala""><br/><p><a class='imagesource-link' href='http://hotelseaviewpalace.com/Kovalam-Hotels/' target='_blank' rel='nofollow'>Image Source</a></p><div> </div> <p><a class=""imagesource-link"" href=""http://hotelseaviewpalace.com/Kovalam-Hotels/"" target=""_blank"" rel=""nofollow""> </a></p> <p>Watch the beautiful sunset at the <em>Kovalam beach</em>, one of the finest beaches in Kerala. About 16 kms from <strong>Thiruvananthapuram</strong>, the star attractions here are the <a class=""intext-link"" href=""https://traveltriangle.com/kerala-tourism/kovalam/places-to-visit/lighthouse-beach"" target=""_blank"">Lighthouse Beach-</a>, Hawah beach and the much quieter Samudra beach. The landmark lighthouse can be visited everyday between 3PM-5PM.</p>",0,2018-11-02 08:48:43,[ls_content_block id=102631],1,https://traveltriangle.com/blog/20-things-to-do-on-kerala-trip/,,,,,,,,,
19,102632,973,20-things-to-do-on-kerala-trip,20 Amazing Things To Do In Kerala For An Incredible Holiday-19,20 Amazing Things To Do In Kerala For An Incredible Holiday,<h2>20. Bike ride in Idukki</h2>,,<h2> Bike Ride In Idukki</h2>,"<img src=""https://traveltriangle.com/blog/wp-content/uploads/2014/12/Bike-ride-in-Idukki.jpg"" alt=""Experience bike ride to see the marvellous Idukki Arach Dam, Kerala"">",http://www.wonderjourney.org/2013/07/bullet-ride-in-coffee-land.html,,"<div> </div> <p><a class=""imagesource-link"" href=""http://www.wonderjourney.org/2013/07/bullet-ride-in-coffee-land.html"" target=""_blank"" rel=""nofollow""> </a></p> <p>The winding roads up and down the hills are a pleasure, best experienced on two wheels. From Kottayam you can take three routes to many places in <strong>Idukki</strong>. One of the best is the route via Pala (Kottayam-Pala-Thodupuzha-Kulamavu) to see the .</p> <p>There are many more things to do, many more places to visit, to eat and explore a state so beautiful, but let’s leave something for your next trip!</p> <p>Are you planning to go to Kerala- Drop us any questions that you may have and we will respond to you within 24<br>\nhours.</p>  <p></p>","<h2> Bike Ride In Idukki</h2><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2014/12/Bike-ride-in-Idukki.jpg"" alt=""Experience bike ride to see the marvellous Idukki Arach Dam, Kerala""><br/><p><a class='imagesource-link' href='http://www.wonderjourney.org/2013/07/bullet-ride-in-coffee-land.html' target='_blank' rel='nofollow'>Image Source</a></p><div> </div> <p><a class=""imagesource-link"" href=""http://www.wonderjourney.org/2013/07/bullet-ride-in-coffee-land.html"" target=""_blank"" rel=""nofollow""> </a></p> <p>The winding roads up and down the hills are a pleasure, best experienced on two wheels. From Kottayam you can take three routes to many places in <strong>Idukki</strong>. One of the best is the route via Pala (Kottayam-Pala-Thodupuzha-Kulamavu) to see the .</p> <p>There are many more things to do, many more places to visit, to eat and explore a state so beautiful, but let’s leave something for your next trip!</p> <p>Are you planning to go to Kerala- Drop us any questions that you may have and we will respond to you within 24<br>\nhours.</p>  <p></p>",0,2018-11-02 08:48:43,[ls_content_block id=102632],1,https://traveltriangle.com/blog/20-things-to-do-on-kerala-trip/,,,,,,,,,
20,102633,1461,things-you-must-have-if-travel-defines-your-life,Must Have's if Travel defines your life-0,Must Have's if Travel defines your life,<h2>1. Scratch Map</h2>,,<h2> Scratch Map</h2>,"<img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/01/Scratch-Map.jpg"" alt=""Scratch Map - Mark the places visited by scratching off the metallic foil"">",http://www.uncommongoods.com/product/scratch-map-deluxe,,"<div> </div> <p><a href=""http://www.uncommongoods.com/product/scratch-map-deluxe"" rel=""nofollow"" target=""_blank"" class=""imagesource-link""> </a><br>\nShow off your travel chops to the world on this metallic map. Simply scratch off the metallic foil from the places you’ve visited to reveal a bright pop of colour underneath. $31.95</p> <p>Further Explore: <a href=""https://traveltriangle.com/blog/coolest-photography-ideas-for-your-next-trip/"" target=""_blank"">There you go, coolest photography ideas for your next trip!</a></p>","<h2> Scratch Map</h2><br/><img src=""https://traveltriangle.com/blog/wp-content/uploads/2015/01/Scratch-Map.jpg"" alt=""Scratch Map - Mark the places visited by scratching off the metallic foil""><br/><p><a class='imagesource-link' href='http://www.uncommongoods.com/product/scratch-map-deluxe' target='_blank' rel='nofollow'>Image Source</a></p><div> </div> <p><a href=""http://www.uncommongoods.com/product/scratch-map-deluxe"" rel=""nofollow"" target=""_blank"" class=""imagesource-link""> </a><br>\nShow off your travel chops to the world on this metallic map. Simply scratch off the metallic foil from the places you’ve visited to reveal a bright pop of colour underneath. $31.95</p> <p>Further Explore: <a href=""https://traveltriangle.com/blog/coolest-photography-ideas-for-your-next-trip/"" target=""_blank"">There you go, coolest photography ideas for your next trip!</a></p>",0,2018-11-02 08:48:43,[ls_content_block id=102633],1,https://traveltriangle.com/blog/things-you-must-have-if-travel-defines-your-life/,,"scratch map, ",51.535168299999995,-0.21932310000000002,"24, The Tay Building, Chamberlayne Rd, London NW10 3HA, United Kingdom",United Kingdom,,,0.0
